################################################################
# ThreatFox IOCs: recent ip-port - CSV format                  #
# Last updated: 2025-11-26 10:34:56 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2025-11-24 23:01:29", "1649849", "134.33.194.214:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/134.33.194.214", "AS8075,censys,GoPhish,MICROSOFT-CORP-MSN-AS-BLOCK,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:01:28", "1649846", "207.174.31.55:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/207.174.31.55", "AS26383,ASNET,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:01:28", "1649847", "51.75.16.239:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/51.75.16.239", "AS16276,censys,GoPhish,OVH,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:01:28", "1649848", "62.146.236.18:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/62.146.236.18", "AS141995,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:01:27", "1649845", "89.169.131.254:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/89.169.131.254", "AS200350,censys,GoPhish,Phishing,YANDEXCLOUD", "0", "dyingbreeds_"
"2025-11-24 23:01:26", "1649844", "47.94.0.26:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/47.94.0.26", "AS37963,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 23:00:48", "1649843", "103.97.179.158:60000", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/103.97.179.158", "AS401696,censys,COGNETCLOUD,Viper", "0", "dyingbreeds_"
"2025-11-24 23:00:32", "1649842", "216.128.185.85:8090", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-11-25 00:01:23", "100", "https://search.censys.io/hosts/216.128.185.85", "AS-VULTR,AS20473,C2,censys,RAT", "0", "dyingbreeds_"
"2025-11-24 23:00:30", "1649841", "137.220.145.31:443", "ip:port", "botnet_cc", "win.venom", "None", "Venom RAT", "2025-11-25 00:01:21", "100", "https://search.censys.io/hosts/137.220.145.31", "AS152194,C2,censys,RAT", "0", "dyingbreeds_"
"2025-11-24 23:00:29", "1649839", "81.90.226.110:8443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-26 09:49:14", "100", "https://search.censys.io/hosts/81.90.226.110", "AS25071,C2,censys", "0", "dyingbreeds_"
"2025-11-24 23:00:29", "1649840", "45.61.157.93:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-26 09:48:13", "100", "https://search.censys.io/hosts/45.61.157.93", "AS14956,C2,censys,ROUTERHOSTING", "0", "dyingbreeds_"
"2025-11-24 23:00:21", "1649838", "115.92.155.19:8090", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 09:43:56", "100", "https://search.censys.io/hosts/115.92.155.19", "AS3786,C2,censys,RAT", "0", "dyingbreeds_"
"2025-11-24 23:00:14", "1649836", "161.35.154.16:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 00:00:26", "100", "https://search.censys.io/hosts/161.35.154.16", "AS14061,C2,censys,DIGITALOCEAN-ASN", "0", "dyingbreeds_"
"2025-11-24 23:00:14", "1649837", "161.35.154.16:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 00:00:28", "100", "https://search.censys.io/hosts/161.35.154.16", "AS14061,C2,censys,DIGITALOCEAN-ASN", "0", "dyingbreeds_"
"2025-11-24 23:00:13", "1649834", "103.85.226.78:8769", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:50:34", "100", "https://search.censys.io/hosts/103.85.226.78", "AS401696,C2,censys,COGNETCLOUD", "0", "dyingbreeds_"
"2025-11-24 23:00:13", "1649835", "1.198.31.227:54002", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 00:00:35", "100", "https://search.censys.io/hosts/1.198.31.227", "AS4134,C2,censys", "0", "dyingbreeds_"
"2025-11-24 23:00:10", "1649833", "43.139.204.206:18080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 00:00:22", "100", "https://search.censys.io/hosts/43.139.204.206", "AS45090,C2,censys", "0", "dyingbreeds_"
"2025-11-24 23:00:07", "1649832", "103.217.252.146:18443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-25 00:00:33", "100", "https://search.censys.io/hosts/103.217.252.146", "AMARUTU-TECHNOLOGY,AS206264,C2,censys", "0", "dyingbreeds_"
"2025-11-24 20:49:08", "1649818", "144.31.201.20:443", "ip:port", "payload_delivery", "js.fakeupdates", "FakeUpdate,GhoLoader,SocGholish", "FAKEUPDATES", "", "100", "None", "SocGholish", "0", "threatcat_ch"
"2025-11-24 20:48:48", "1649817", "77.110.112.57:443", "ip:port", "payload_delivery", "js.fakeupdates", "FakeUpdate,GhoLoader,SocGholish", "FAKEUPDATES", "", "100", "None", "SocGholish", "0", "threatcat_ch"
"2025-11-24 20:01:10", "1649811", "45.134.39.112:80", "ip:port", "botnet_cc", "elf.moobot", "None", "MooBot", "2025-11-24 23:00:42", "100", "https://search.censys.io/hosts/45.134.39.112", "AS203446,C2,censys,moobot", "0", "DonPasci"
"2025-11-24 19:45:02", "1649808", "198.23.177.218:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:46:52", "100", "https://tria.ge/251124-sshngsgn8x", "AS-COLOCROSSING,AS36352,c2,rat,Remcos,triage", "0", "DonPasci"
"2025-11-24 18:48:29", "1649799", "98.83.248.134:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-26 09:49:39", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-24 18:46:23", "1649797", "208.180.246.44:631", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-26 09:47:08", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-24 18:20:16", "1649794", "154.23.185.147:8081", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-24 16:50:28", "1649765", "155.102.180.142:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:25", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-24 16:50:28", "1649766", "155.102.181.146:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:25", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-24 16:50:27", "1649763", "155.102.180.138:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:24", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-24 16:50:27", "1649764", "155.102.180.141:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:25", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-24 16:35:04", "1649746", "34.41.139.193:8081", "ip:port", "botnet_cc", "win.netwire", "NetWeird,NetWire,Recam", "NetWire RC", "", "100", "None", "NetWire,RAT", "0", "abuse_ch"
"2025-11-24 16:13:56", "1649725", "103.130.215.101:1024", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "2025-11-24 18:09:02", "100", "None", "Mirai", "0", "elfdigest"
"2025-11-24 16:01:35", "1649735", "54.196.195.102:771", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/54.196.195.102", "AMAZON-AES,AS14618,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-24 16:01:23", "1649734", "138.197.198.111:23", "ip:port", "botnet_cc", "elf.bashlite", "gayfgt,Gafgyt,qbot,torlus,lizkebab", "Bashlite", "", "100", "https://search.censys.io/hosts/138.197.198.111", "AS14061,C2,censys,DIGITALOCEAN-ASN,Gafgyt", "0", "DonPasci"
"2025-11-24 16:01:08", "1649732", "102.98.111.82:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-11-26 09:43:12", "100", "https://search.censys.io/hosts/102.98.111.82", "AS36925,ASMedi,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-11-24 16:01:01", "1649730", "78.47.226.37:8089", "ip:port", "botnet_cc", "apk.hook", "None", "Hook", "2025-11-24 23:00:26", "100", "https://search.censys.io/hosts/78.47.226.37", "AS24940,C2,censys,HETZNER-AS,Hookbot", "0", "DonPasci"
"2025-11-24 16:00:57", "1649729", "167.88.165.153:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/167.88.165.153", "AS14956,C2,censys,RAT,ROUTERHOSTING,Sectop", "0", "DonPasci"
"2025-11-24 16:00:54", "1649727", "172.94.13.235:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 09:45:46", "100", "https://search.censys.io/hosts/172.94.13.235", "AS9009,AsyncRAT,C2,censys,M247,RAT", "0", "DonPasci"
"2025-11-24 16:00:54", "1649728", "164.68.120.30:3004", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 09:44:58", "100", "https://search.censys.io/hosts/164.68.120.30", "AS51167,AsyncRAT,C2,censys,CONTABO,RAT", "0", "DonPasci"
"2025-11-24 16:00:21", "1649726", "66.154.127.129:8880", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-24 23:00:12", "100", "https://search.censys.io/hosts/66.154.127.129", "AS35916,C2,censys,CobaltStrike,cs-watermark-100000,MULTA-ASN1", "0", "DonPasci"
"2025-11-24 15:55:16", "1649723", "43.134.9.82:9000", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-24 14:51:47", "1649712", "5.252.177.15:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "https://infosec.exchange/@monitorsg/115605111926442020", "SmartApeSG", "0", "monitorsg"
"2025-11-24 12:52:00", "1649690", "47.97.123.113:8443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:52:31", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-24 12:40:26", "1649688", "163.61.102.245:443", "ip:port", "botnet_cc", "win.shadowpad", "POISONPLUG.SHADOW,XShellGhost", "ShadowPad", "", "50", "https://asec.ahnlab.com/en/91166/", "c2,shadowpad", "0", "juroots"
"2025-11-24 12:40:24", "1649687", "149.28.78.189:42306", "ip:port", "payload_delivery", "win.shadowpad", "POISONPLUG.SHADOW,XShellGhost", "ShadowPad", "", "50", "https://asec.ahnlab.com/en/91166/", "c2,shadowpad", "0", "juroots"
"2025-11-24 12:02:38", "1649681", "168.245.200.81:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.81", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-24 12:02:37", "1649680", "100.27.209.98:6610", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/100.27.209.98", "AMAZON-AES,AS14618,C2,censys,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-24 12:02:36", "1649679", "168.245.200.76:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.76", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-24 12:00:37", "1649676", "198.46.173.26:4498", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-26 09:46:54", "100", "https://tria.ge/251124-kep7eawkcr", "AS36352,C2,rat,remcos,triage", "0", "DonPasci"
"2025-11-24 12:00:23", "1649675", "150.158.120.73:8008", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-24 23:00:12", "100", "https://search.censys.io/hosts/150.158.120.73", "AS45090,C2,censys,CobaltStrike,cs-watermark-987654321,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-24 11:35:19", "1649671", "20.2.233.253:443", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-24 11:20:08", "1649669", "8.148.238.210:5555", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-666666666", "0", "abuse_ch"
"2025-11-24 11:20:07", "1649668", "114.66.38.114:85", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321", "0", "abuse_ch"
"2025-11-24 11:01:07", "1649665", "107.174.35.101:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/107.174.35.101", "AS-COLOCROSSING,AS36352,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:06", "1649663", "34.224.246.253:5000", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/34.224.246.253", "AMAZON-AES,AS14618,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:06", "1649664", "35.225.216.255:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/35.225.216.255", "AS396982,censys,GOOGLE-CLOUD-PLATFORM,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:05", "1649661", "134.199.206.206:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/134.199.206.206", "AS14061,censys,DIGITALOCEAN-ASN,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:05", "1649662", "185.125.216.144:4344", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/185.125.216.144", "AS209641,censys,GoPhish,I-SERVERS-EAST,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:04", "1649660", "3.72.56.157:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/3.72.56.157", "AMAZON-02,AS16509,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:03", "1649659", "87.106.163.158:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/87.106.163.158", "AS8560,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:01:02", "1649658", "135.181.61.243:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/135.181.61.243", "AS24940,censys,GoPhish,HETZNER-AS,Phishing", "0", "dyingbreeds_"
"2025-11-24 11:00:46", "1649657", "59.153.164.135:808", "ip:port", "botnet_cc", "elf.kaiji", "None", "Kaiji", "2025-11-24 12:02:16", "100", "https://search.censys.io/hosts/59.153.164.135", "AS146817,C2,censys", "0", "dyingbreeds_"
"2025-11-24 11:00:36", "1649656", "5.23.52.131:7777", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-11-24 12:01:39", "100", "https://search.censys.io/hosts/5.23.52.131", "AS9123,C2,censys,RAT,TIMEWEB-AS", "0", "dyingbreeds_"
"2025-11-24 11:00:28", "1649654", "82.157.10.22:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-26 09:49:14", "100", "https://search.censys.io/hosts/82.157.10.22", "AS45090,C2,censys,Mythic", "0", "dyingbreeds_"
"2025-11-24 11:00:28", "1649655", "77.0.24.44:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-26 09:49:01", "100", "https://search.censys.io/hosts/77.0.24.44", "AS6805,C2,censys,Mythic,TDDE-ASN1", "0", "dyingbreeds_"
"2025-11-24 11:00:16", "1649653", "80.253.251.34:44155", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:52:43", "100", "https://search.censys.io/hosts/80.253.251.34", "AS215540,C2,censys,GCS-AS", "0", "dyingbreeds_"
"2025-11-24 11:00:15", "1649652", "159.75.221.127:9080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:29", "100", "https://search.censys.io/hosts/159.75.221.127", "AS45090,C2,censys", "0", "dyingbreeds_"
"2025-11-24 11:00:13", "1649651", "36.139.202.127:8081", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:56", "100", "https://search.censys.io/hosts/36.139.202.127", "AS9808,C2,censys", "0", "dyingbreeds_"
"2025-11-24 11:00:12", "1649650", "156.234.252.78:7841", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:27", "100", "https://search.censys.io/hosts/156.234.252.78", "AS138415,C2,censys", "0", "dyingbreeds_"
"2025-11-24 11:00:11", "1649649", "123.249.100.226:2001", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:09", "100", "https://search.censys.io/hosts/123.249.100.226", "AS55990,C2,censys", "0", "dyingbreeds_"
"2025-11-24 10:50:01", "1649647", "154.201.74.112:1433", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 09:51:22", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
# Number of entries: 269
